"","ASSESSID","TSYEAR","SSB","TOTAL","CATCH_LANDINGS","units_total","units_ssb","units_catch"
"4591","ICCAT-SWORDMED-1968-2006-JENSEN",1984,NA,199000,13700,"MT",NA,"MT"
"4592","ICCAT-SWORDMED-1968-2006-JENSEN",1985,NA,192000,15300,"MT",NA,"MT"
"4593","ICCAT-SWORDMED-1968-2006-JENSEN",1986,NA,185000,16800,"MT",NA,"MT"
"4594","ICCAT-SWORDMED-1968-2006-JENSEN",1987,NA,177000,18300,"MT",NA,"MT"
"4595","ICCAT-SWORDMED-1968-2006-JENSEN",1988,NA,168000,20400,"MT",NA,"MT"
"4596","ICCAT-SWORDMED-1968-2006-JENSEN",1989,NA,158000,17800,"MT",NA,"MT"
"4597","ICCAT-SWORDMED-1968-2006-JENSEN",1990,NA,151000,16000,"MT",NA,"MT"
"4598","ICCAT-SWORDMED-1968-2006-JENSEN",1991,NA,146000,15800,"MT",NA,"MT"
"4599","ICCAT-SWORDMED-1968-2006-JENSEN",1992,NA,142000,14700,"MT",NA,"MT"
"4600","ICCAT-SWORDMED-1968-2006-JENSEN",1993,NA,139000,13300,"MT",NA,"MT"
"4601","ICCAT-SWORDMED-1968-2006-JENSEN",1994,NA,137000,16100,"MT",NA,"MT"
"4602","ICCAT-SWORDMED-1968-2006-JENSEN",1995,NA,133000,13000,"MT",NA,"MT"
"4603","ICCAT-SWORDMED-1968-2006-JENSEN",1996,NA,132000,12100,"MT",NA,"MT"
"4604","ICCAT-SWORDMED-1968-2006-JENSEN",1997,NA,132000,14700,"MT",NA,"MT"
"4605","ICCAT-SWORDMED-1968-2006-JENSEN",1998,NA,129000,14400,"MT",NA,"MT"
"4606","ICCAT-SWORDMED-1968-2006-JENSEN",1999,NA,127000,13700,"MT",NA,"MT"
"4607","ICCAT-SWORDMED-1968-2006-JENSEN",2000,NA,125000,15600,"MT",NA,"MT"
"4608","ICCAT-SWORDMED-1968-2006-JENSEN",2001,NA,122000,15000,"MT",NA,"MT"
"4609","ICCAT-SWORDMED-1968-2006-JENSEN",2002,NA,119000,12800,"MT",NA,"MT"
"4610","ICCAT-SWORDMED-1968-2006-JENSEN",2003,NA,118000,15700,"MT",NA,"MT"
"4611","ICCAT-SWORDMED-1968-2006-JENSEN",2004,NA,115000,14400,"MT",NA,"MT"
"4612","ICCAT-SWORDMED-1968-2006-JENSEN",2005,NA,113000,14600,"MT",NA,"MT"
"4613","ICCAT-SWORDMED-1968-2006-JENSEN",2006,NA,110000,NA,"MT",NA,NA
"4614","ICCAT-SWORDNATL-1978-2007-JENSEN",1978,21474,50360.93,NA,"MT","MT",NA
"4615","ICCAT-SWORDNATL-1978-2007-JENSEN",1979,21220,51196.02,NA,"MT","MT",NA
"4616","ICCAT-SWORDNATL-1978-2007-JENSEN",1980,19399,50935.61,NA,"MT","MT",NA
"4617","ICCAT-SWORDNATL-1978-2007-JENSEN",1981,19972,51553.39,NA,"MT","MT",NA
"4618","ICCAT-SWORDNATL-1978-2007-JENSEN",1982,21515,53133.48,NA,"MT","MT",NA
"4619","ICCAT-SWORDNATL-1978-2007-JENSEN",1983,21893,52423.69,14527,"MT","MT","MT"
"4620","ICCAT-SWORDNATL-1978-2007-JENSEN",1984,19811,51883.9,12791,"MT","MT","MT"
"4621","ICCAT-SWORDNATL-1978-2007-JENSEN",1985,18805,52957.56,14383,"MT","MT","MT"
"4622","ICCAT-SWORDNATL-1978-2007-JENSEN",1986,17212,51631,18486,"MT","MT","MT"
"4623","ICCAT-SWORDNATL-1978-2007-JENSEN",1987,14121,48289.18,20236,"MT","MT","MT"
"4624","ICCAT-SWORDNATL-1978-2007-JENSEN",1988,11419,44798.46,19513,"MT","MT","MT"
"4625","ICCAT-SWORDNATL-1978-2007-JENSEN",1989,10995,43416.12,17250,"MT","MT","MT"
"4626","ICCAT-SWORDNATL-1978-2007-JENSEN",1990,10688,42605.68,15672,"MT","MT","MT"
"4627","ICCAT-SWORDNATL-1978-2007-JENSEN",1991,10856,42039.38,15149,"MT","MT","MT"
"4628","ICCAT-SWORDNATL-1978-2007-JENSEN",1992,11381,41628.75,15777,"MT","MT","MT"
"4629","ICCAT-SWORDNATL-1978-2007-JENSEN",1993,11079,40822.16,17139,"MT","MT","MT"
"4630","ICCAT-SWORDNATL-1978-2007-JENSEN",1994,10238,39206.64,16209,"MT","MT","MT"
"4631","ICCAT-SWORDNATL-1978-2007-JENSEN",1995,9322,36613.82,17398,"MT","MT","MT"
"4632","ICCAT-SWORDNATL-1978-2007-JENSEN",1996,8410,32347.69,15788,"MT","MT","MT"
"4633","ICCAT-SWORDNATL-1978-2007-JENSEN",1997,8812,31898.01,13476,"MT","MT","MT"
"4634","ICCAT-SWORDNATL-1978-2007-JENSEN",1998,7541,31732.28,12708,"MT","MT","MT"
"4635","ICCAT-SWORDNATL-1978-2007-JENSEN",1999,7533,31077.76,12148,"MT","MT","MT"
"4636","ICCAT-SWORDNATL-1978-2007-JENSEN",2000,8027,31102.44,12577,"MT","MT","MT"
"4637","ICCAT-SWORDNATL-1978-2007-JENSEN",2001,8726,32489.91,10912,"MT","MT","MT"
"4638","ICCAT-SWORDNATL-1978-2007-JENSEN",2002,9129,36343.42,10269,"MT","MT","MT"
"4639","ICCAT-SWORDNATL-1978-2007-JENSEN",2003,9909,39809.64,12055,"MT","MT","MT"
"4640","ICCAT-SWORDNATL-1978-2007-JENSEN",2004,11314,41126.72,12480,"MT","MT","MT"
"4641","ICCAT-SWORDNATL-1978-2007-JENSEN",2005,13212,46924.05,12784,"MT","MT","MT"
"4642","ICCAT-SWORDNATL-1978-2007-JENSEN",2006,NA,NA,11727,NA,NA,"MT"
"4643","ICCAT-SWORDNATL-1978-2007-JENSEN",2007,NA,NA,12211,NA,NA,"MT"
"4644","ICCAT-SWORDSATL-1970-2005-JENSEN",1970,NA,112900,5426,"MT",NA,"MT"
"4645","ICCAT-SWORDSATL-1970-2005-JENSEN",1971,NA,113800,2166,"MT",NA,"MT"
"4646","ICCAT-SWORDSATL-1970-2005-JENSEN",1972,NA,115600,2580,"MT",NA,"MT"
"4647","ICCAT-SWORDSATL-1970-2005-JENSEN",1973,NA,116500,3078,"MT",NA,"MT"
"4648","ICCAT-SWORDSATL-1970-2005-JENSEN",1974,NA,117000,2753,"MT",NA,"MT"
"4649","ICCAT-SWORDSATL-1970-2005-JENSEN",1975,NA,117400,3062,"MT",NA,"MT"
"4650","ICCAT-SWORDSATL-1970-2005-JENSEN",1976,NA,117700,2812,"MT",NA,"MT"
"4651","ICCAT-SWORDSATL-1970-2005-JENSEN",1977,NA,118000,2855,"MT",NA,"MT"
"4652","ICCAT-SWORDSATL-1970-2005-JENSEN",1978,NA,118200,2766,"MT",NA,"MT"
"4653","ICCAT-SWORDSATL-1970-2005-JENSEN",1979,NA,118200,3294,"MT",NA,"MT"
"4654","ICCAT-SWORDSATL-1970-2005-JENSEN",1980,NA,117000,5323,"MT",NA,"MT"
"4655","ICCAT-SWORDSATL-1970-2005-JENSEN",1981,NA,115900,3975,"MT",NA,"MT"
"4656","ICCAT-SWORDSATL-1970-2005-JENSEN",1982,NA,114500,6446,"MT",NA,"MT"
"4657","ICCAT-SWORDSATL-1970-2005-JENSEN",1983,NA,113000,5402,"MT",NA,"MT"
"4658","ICCAT-SWORDSATL-1970-2005-JENSEN",1984,NA,110600,9139,"MT",NA,"MT"
"4659","ICCAT-SWORDSATL-1970-2005-JENSEN",1985,NA,107100,9586,"MT",NA,"MT"
"4660","ICCAT-SWORDSATL-1970-2005-JENSEN",1986,NA,106100,5894,"MT",NA,"MT"
"4661","ICCAT-SWORDSATL-1970-2005-JENSEN",1987,NA,106800,6030,"MT",NA,"MT"
"4662","ICCAT-SWORDSATL-1970-2005-JENSEN",1988,NA,104000,12960,"MT",NA,"MT"
"4663","ICCAT-SWORDSATL-1970-2005-JENSEN",1989,NA,97050,16850,"MT",NA,"MT"
"4664","ICCAT-SWORDSATL-1970-2005-JENSEN",1990,NA,90040,17120,"MT",NA,"MT"
"4665","ICCAT-SWORDSATL-1970-2005-JENSEN",1991,NA,86120,13710,"MT",NA,"MT"
"4666","ICCAT-SWORDSATL-1970-2005-JENSEN",1992,NA,84490,13630,"MT",NA,"MT"
"4667","ICCAT-SWORDSATL-1970-2005-JENSEN",1993,NA,82070,15940,"MT",NA,"MT"
"4668","ICCAT-SWORDSATL-1970-2005-JENSEN",1994,NA,77690,18770,"MT",NA,"MT"
"4669","ICCAT-SWORDSATL-1970-2005-JENSEN",1995,NA,71280,21780,"MT",NA,"MT"
"4670","ICCAT-SWORDSATL-1970-2005-JENSEN",1996,NA,66400,18150,"MT",NA,"MT"
"4671","ICCAT-SWORDSATL-1970-2005-JENSEN",1997,NA,63560,18430,"MT",NA,"MT"
"4672","ICCAT-SWORDSATL-1970-2005-JENSEN",1998,NA,63220,13900,"MT",NA,"MT"
"4673","ICCAT-SWORDSATL-1970-2005-JENSEN",1999,NA,64180,15410,"MT",NA,"MT"
"4674","ICCAT-SWORDSATL-1970-2005-JENSEN",2000,NA,64250,15610,"MT",NA,"MT"
"4675","ICCAT-SWORDSATL-1970-2005-JENSEN",2001,NA,64530,15010,"MT",NA,"MT"
"4676","ICCAT-SWORDSATL-1970-2005-JENSEN",2002,NA,65540,14050,"MT",NA,"MT"
"4677","ICCAT-SWORDSATL-1970-2005-JENSEN",2003,NA,67620,12530,"MT",NA,"MT"
"4678","ICCAT-SWORDSATL-1970-2005-JENSEN",2004,NA,69940,12900,"MT",NA,"MT"
"4679","ICCAT-SWORDSATL-1970-2005-JENSEN",2005,NA,71880,12690,"MT",NA,"MT"
"4680","ICCAT-YFINATL-1970-2006-JENSEN",1970,489994,684850,74455.052,"MT","MT","MT"
"4681","ICCAT-YFINATL-1970-2006-JENSEN",1971,452032,653050,74447.748,"MT","MT","MT"
"4682","ICCAT-YFINATL-1970-2006-JENSEN",1972,433004.5,629400,94628.368,"MT","MT","MT"
"4683","ICCAT-YFINATL-1970-2006-JENSEN",1973,397099.5,589900,95127.4,"MT","MT","MT"
"4684","ICCAT-YFINATL-1970-2006-JENSEN",1974,365715,546100,107141,"MT","MT","MT"
"4685","ICCAT-YFINATL-1970-2006-JENSEN",1975,318087,517750,124796,"MT","MT","MT"
"4686","ICCAT-YFINATL-1970-2006-JENSEN",1976,269007,497000,124960,"MT","MT","MT"
"4687","ICCAT-YFINATL-1970-2006-JENSEN",1977,254754.5,511600,131013,"MT","MT","MT"
"4688","ICCAT-YFINATL-1970-2006-JENSEN",1978,272500,522600,134044,"MT","MT","MT"
"4689","ICCAT-YFINATL-1970-2006-JENSEN",1979,289085,526250,127517,"MT","MT","MT"
"4690","ICCAT-YFINATL-1970-2006-JENSEN",1980,295366.5,517800,130696,"MT","MT","MT"
"4691","ICCAT-YFINATL-1970-2006-JENSEN",1981,281348,489450,156137.45,"MT","MT","MT"
"4692","ICCAT-YFINATL-1970-2006-JENSEN",1982,254408.5,466350,165342.03,"MT","MT","MT"
"4693","ICCAT-YFINATL-1970-2006-JENSEN",1983,216648.5,496250,165857.37,"MT","MT","MT"
"4694","ICCAT-YFINATL-1970-2006-JENSEN",1984,227911.5,524400,114049.75,"MT","MT","MT"
"4695","ICCAT-YFINATL-1970-2006-JENSEN",1985,276075,604200,156618.5,"MT","MT","MT"
"4696","ICCAT-YFINATL-1970-2006-JENSEN",1986,313039.5,628200,146673.41,"MT","MT","MT"
"4697","ICCAT-YFINATL-1970-2006-JENSEN",1987,351136.5,669750,145361.05,"MT","MT","MT"
"4698","ICCAT-YFINATL-1970-2006-JENSEN",1988,412318.5,671800,136264.78,"MT","MT","MT"
"4699","ICCAT-YFINATL-1970-2006-JENSEN",1989,428561,673850,162247.35,"MT","MT","MT"
"4700","ICCAT-YFINATL-1970-2006-JENSEN",1990,391339,615200,193448.27,"MT","MT","MT"
"4701","ICCAT-YFINATL-1970-2006-JENSEN",1991,326259.5,581950,166900.87,"MT","MT","MT"
"4702","ICCAT-YFINATL-1970-2006-JENSEN",1992,310777,531100,163759.54,"MT","MT","MT"
"4703","ICCAT-YFINATL-1970-2006-JENSEN",1993,294353,495350,162753.49,"MT","MT","MT"
"4704","ICCAT-YFINATL-1970-2006-JENSEN",1994,275692.5,509900,172550.83,"MT","MT","MT"
"4705","ICCAT-YFINATL-1970-2006-JENSEN",1995,269003,512550,153246.21,"MT","MT","MT"
"4706","ICCAT-YFINATL-1970-2006-JENSEN",1996,284267,491200,153039.6,"MT","MT","MT"
"4707","ICCAT-YFINATL-1970-2006-JENSEN",1997,269127.5,469000,137211.31,"MT","MT","MT"
"4708","ICCAT-YFINATL-1970-2006-JENSEN",1998,249993,457850,148563.77,"MT","MT","MT"
"4709","ICCAT-YFINATL-1970-2006-JENSEN",1999,219649,400400,140365.84,"MT","MT","MT"
"4710","ICCAT-YFINATL-1970-2006-JENSEN",2000,214345.5,425900,136234.86,"MT","MT","MT"
"4711","ICCAT-YFINATL-1970-2006-JENSEN",2001,232951,396500,164650.21,"MT","MT","MT"
"4712","ICCAT-YFINATL-1970-2006-JENSEN",2002,221565,390600,140279.4,"MT","MT","MT"
"4713","ICCAT-YFINATL-1970-2006-JENSEN",2003,194837,353450,125514.94,"MT","MT","MT"
"4714","ICCAT-YFINATL-1970-2006-JENSEN",2004,194964,352550,119936.28,"MT","MT","MT"
"4715","ICCAT-YFINATL-1970-2006-JENSEN",2005,182867.5,341600,107322.13,"MT","MT","MT"
"4716","ICCAT-YFINATL-1970-2006-JENSEN",2006,185066.5,358300,108623.06,"MT","MT","MT"
"4717","IMARM-SFMAKONWPAC-1990-2003-FAUCONNET",1990,NA,NA,362,NA,NA,"MT"
"4718","IMARM-SFMAKONWPAC-1990-2003-FAUCONNET",1991,NA,NA,266,NA,NA,"MT"
"4719","IMARM-SFMAKONWPAC-1990-2003-FAUCONNET",1992,NA,NA,279,NA,NA,"MT"
"4720","IMARM-SFMAKONWPAC-1990-2003-FAUCONNET",1993,NA,NA,348,NA,NA,"MT"
"4721","IMARM-SFMAKONWPAC-1990-2003-FAUCONNET",1994,NA,NA,438,NA,NA,"MT"
"4722","IMARM-SFMAKONWPAC-1990-2003-FAUCONNET",1995,NA,NA,410,NA,NA,"MT"
"4723","IMARM-SFMAKONWPAC-1990-2003-FAUCONNET",1996,NA,NA,776,NA,NA,"MT"
"4724","IMARM-SFMAKONWPAC-1990-2003-FAUCONNET",1997,NA,NA,582,NA,NA,"MT"
"4725","IMARM-SFMAKONWPAC-1990-2003-FAUCONNET",1998,NA,NA,521,NA,NA,"MT"
"4726","IMARM-SFMAKONWPAC-1990-2003-FAUCONNET",1999,NA,NA,625,NA,NA,"MT"
"4727","IMARM-SFMAKONWPAC-1990-2003-FAUCONNET",2000,NA,NA,483,NA,NA,"MT"
"4728","IMARM-SFMAKONWPAC-1990-2003-FAUCONNET",2001,NA,NA,535,NA,NA,"MT"
"4729","IMARM-SFMAKONWPAC-1990-2003-FAUCONNET",2002,NA,NA,591,NA,NA,"MT"
"4730","IMARM-SFMAKONWPAC-1990-2003-FAUCONNET",2003,NA,NA,754,NA,NA,"MT"
"4731","IMARPE-PANCHPERUNC-1963-2004-RICARD",1963,7997000,NA,NA,NA,"MT",NA
"4732","IMARPE-PANCHPERUNC-1963-2004-RICARD",1964,10069000,NA,NA,NA,"MT",NA
"4733","IMARPE-PANCHPERUNC-1963-2004-RICARD",1965,7739000,NA,NA,NA,"MT",NA
"4734","IMARPE-PANCHPERUNC-1963-2004-RICARD",1966,9998000,NA,NA,NA,"MT",NA
"4735","IMARPE-PANCHPERUNC-1963-2004-RICARD",1967,12340000,NA,NA,NA,"MT",NA
"4736","IMARPE-PANCHPERUNC-1963-2004-RICARD",1968,11124000,NA,NA,NA,"MT",NA
"4737","IMARPE-PANCHPERUNC-1963-2004-RICARD",1969,10639000,NA,NA,NA,"MT",NA
"4738","IMARPE-PANCHPERUNC-1963-2004-RICARD",1970,13644000,NA,NA,NA,"MT",NA
"4739","IMARPE-PANCHPERUNC-1963-2004-RICARD",1971,12637000,NA,NA,NA,"MT",NA
"4740","IMARPE-PANCHPERUNC-1963-2004-RICARD",1972,5665000,NA,NA,NA,"MT",NA
"4741","IMARPE-PANCHPERUNC-1963-2004-RICARD",1973,4926000,NA,NA,NA,"MT",NA
"4742","IMARPE-PANCHPERUNC-1963-2004-RICARD",1974,5877000,NA,NA,NA,"MT",NA
"4743","IMARPE-PANCHPERUNC-1963-2004-RICARD",1975,3090000,NA,NA,NA,"MT",NA
"4744","IMARPE-PANCHPERUNC-1963-2004-RICARD",1976,2355000,NA,NA,NA,"MT",NA
"4745","IMARPE-PANCHPERUNC-1963-2004-RICARD",1977,1118000,NA,NA,NA,"MT",NA
"4746","IMARPE-PANCHPERUNC-1963-2004-RICARD",1978,1750000,NA,NA,NA,"MT",NA
"4747","IMARPE-PANCHPERUNC-1963-2004-RICARD",1979,2383000,NA,NA,NA,"MT",NA
"4748","IMARPE-PANCHPERUNC-1963-2004-RICARD",1980,3365000,NA,NA,NA,"MT",NA
"4749","IMARPE-PANCHPERUNC-1963-2004-RICARD",1981,3179000,NA,NA,NA,"MT",NA
"4750","IMARPE-PANCHPERUNC-1963-2004-RICARD",1982,1539000,NA,NA,NA,"MT",NA
"4751","IMARPE-PANCHPERUNC-1963-2004-RICARD",1983,561000,NA,NA,NA,"MT",NA
"4752","IMARPE-PANCHPERUNC-1963-2004-RICARD",1984,2741000,NA,NA,NA,"MT",NA
"4753","IMARPE-PANCHPERUNC-1963-2004-RICARD",1985,5703000,NA,NA,NA,"MT",NA
"4754","IMARPE-PANCHPERUNC-1963-2004-RICARD",1986,7254000,NA,NA,NA,"MT",NA
"4755","IMARPE-PANCHPERUNC-1963-2004-RICARD",1987,5751000,NA,NA,NA,"MT",NA
"4756","IMARPE-PANCHPERUNC-1963-2004-RICARD",1988,9586000,NA,NA,NA,"MT",NA
"4757","IMARPE-PANCHPERUNC-1963-2004-RICARD",1989,6544000,NA,NA,NA,"MT",NA
"4758","IMARPE-PANCHPERUNC-1963-2004-RICARD",1990,5556000,NA,NA,NA,"MT",NA
"4759","IMARPE-PANCHPERUNC-1963-2004-RICARD",1991,5530000,NA,NA,NA,"MT",NA
"4760","IMARPE-PANCHPERUNC-1963-2004-RICARD",1992,9232000,NA,NA,NA,"MT",NA
"4761","IMARPE-PANCHPERUNC-1963-2004-RICARD",1993,11581000,NA,NA,NA,"MT",NA
"4762","IMARPE-PANCHPERUNC-1963-2004-RICARD",1994,15792000,NA,NA,NA,"MT",NA
"4763","IMARPE-PANCHPERUNC-1963-2004-RICARD",1995,15643000,NA,NA,NA,"MT",NA
"4764","IMARPE-PANCHPERUNC-1963-2004-RICARD",1996,14227000,NA,NA,NA,"MT",NA
"4765","IMARPE-PANCHPERUNC-1963-2004-RICARD",1997,6525000,NA,NA,NA,"MT",NA
"4766","IMARPE-PANCHPERUNC-1963-2004-RICARD",1998,4986000,NA,NA,NA,"MT",NA
"4767","IMARPE-PANCHPERUNC-1963-2004-RICARD",1999,8670000,NA,NA,NA,"MT",NA
"4768","IMARPE-PANCHPERUNC-1963-2004-RICARD",2000,11581000,NA,NA,NA,"MT",NA
"4769","IMARPE-PANCHPERUNC-1963-2004-RICARD",2001,8517000,NA,NA,NA,"MT",NA
"4770","IMARPE-PANCHPERUNC-1963-2004-RICARD",2002,9272000,NA,NA,NA,"MT",NA
"4771","IMARPE-PANCHPERUNC-1963-2004-RICARD",2003,7873000,NA,NA,NA,"MT",NA
"4772","IMARPE-PANCHPERUNC-1963-2004-RICARD",2004,8412000,NA,NA,NA,"MT",NA
"4773","INIDEP-ARGANCHONARG-1989-2007-Parma",1989,NA,NA,NA,NA,NA,NA
"4774","INIDEP-ARGANCHONARG-1989-2007-Parma",1990,927677.53,1057758.05,11924.35,"MT","MT","MT"
"4775","INIDEP-ARGANCHONARG-1989-2007-Parma",1991,750457.73,886739.78,20071.23,"MT","MT","MT"
"4776","INIDEP-ARGANCHONARG-1989-2007-Parma",1992,614617.83,843773.89,19124.19,"MT","MT","MT"
"4777","INIDEP-ARGANCHONARG-1989-2007-Parma",1993,975926.26,1434361.66,13883.6,"MT","MT","MT"
"4778","INIDEP-ARGANCHONARG-1989-2007-Parma",1994,1706570.25,2531047.75,18409.16,"MT","MT","MT"
"4779","INIDEP-ARGANCHONARG-1989-2007-Parma",1995,2125575.82,2769270.47,19050.21,"MT","MT","MT"
"4780","INIDEP-ARGANCHONARG-1989-2007-Parma",1996,2652436.6,3674349.79,17608.74,"MT","MT","MT"
"4781","INIDEP-ARGANCHONARG-1989-2007-Parma",1997,2275210.14,2660168.5,22319.48,"MT","MT","MT"
"4782","INIDEP-ARGANCHONARG-1989-2007-Parma",1998,1645144.35,2093517.98,19187.77,"MT","MT","MT"
"4783","INIDEP-ARGANCHONARG-1989-2007-Parma",1999,1497137.92,1774830.74,8727.7,"MT","MT","MT"
"4784","INIDEP-ARGANCHONARG-1989-2007-Parma",2000,1544556.88,2032888.64,12519.18,"MT","MT","MT"
"4785","INIDEP-ARGANCHONARG-1989-2007-Parma",2001,1452673.2,1946320.23,14519.24,"MT","MT","MT"
"4786","INIDEP-ARGANCHONARG-1989-2007-Parma",2002,1309050.72,1642268.46,21648.87,"MT","MT","MT"
"4787","INIDEP-ARGANCHONARG-1989-2007-Parma",2003,1356913.47,1844108.03,27942.97,"MT","MT","MT"
"4788","INIDEP-ARGANCHONARG-1989-2007-Parma",2004,2038088.1,2915369.71,40646.06,"MT","MT","MT"
"4789","INIDEP-ARGANCHONARG-1989-2007-Parma",2005,1887960.83,2241743.04,38059.47,"MT","MT","MT"
"4790","INIDEP-ARGANCHONARG-1989-2007-Parma",2006,1204646.97,1498656.34,46128.48,"MT","MT","MT"
"4791","INIDEP-ARGANCHONARG-1989-2007-Parma",2007,1024632.34,1141720.96,24494.1,"MT","MT","MT"
"4792","INIDEP-ARGANCHOSARG-1992-2007-Parma",1992,NA,NA,NA,NA,NA,NA
"4793","INIDEP-ARGANCHOSARG-1992-2007-Parma",1993,349381.69,765224.53,5728.98,"MT","MT","MT"
"4794","INIDEP-ARGANCHOSARG-1992-2007-Parma",1994,474667.69,975963.94,2123.53,"MT","MT","MT"
"4795","INIDEP-ARGANCHOSARG-1992-2007-Parma",1995,714125.97,1906695.28,6517.37,"MT","MT","MT"
"4796","INIDEP-ARGANCHOSARG-1992-2007-Parma",1996,1169614.07,2178898.56,4546.28,"MT","MT","MT"
"4797","INIDEP-ARGANCHOSARG-1992-2007-Parma",1997,1206672.22,1579422.61,4189.38,"MT","MT","MT"
"4798","INIDEP-ARGANCHOSARG-1992-2007-Parma",1998,870290.56,1328471.69,662.86,"MT","MT","MT"
"4799","INIDEP-ARGANCHOSARG-1992-2007-Parma",1999,695754.5,1026645.75,6430,"MT","MT","MT"
"4800","INIDEP-ARGANCHOSARG-1992-2007-Parma",2000,586450.21,1047838.71,1691.33,"MT","MT","MT"
"4801","INIDEP-ARGANCHOSARG-1992-2007-Parma",2001,564312.15,817367.84,953,"MT","MT","MT"
"4802","INIDEP-ARGANCHOSARG-1992-2007-Parma",2002,475517.49,849272.19,762,"MT","MT","MT"
"4803","INIDEP-ARGANCHOSARG-1992-2007-Parma",2003,505699.75,987649.29,1526,"MT","MT","MT"
"4804","INIDEP-ARGANCHOSARG-1992-2007-Parma",2004,592916.59,1092558.85,1018,"MT","MT","MT"
"4805","INIDEP-ARGANCHOSARG-1992-2007-Parma",2005,646330.74,1150162.3,4947,"MT","MT","MT"
"4806","INIDEP-ARGANCHOSARG-1992-2007-Parma",2006,733769.41,1575434.58,1923,"MT","MT","MT"
"4807","INIDEP-ARGANCHOSARG-1992-2007-Parma",2007,936814.46,1671579.24,3271,"MT","MT","MT"
"4808","INIDEP-ARGHAKENARG-1985-2007-Parma",1985,NA,NA,NA,NA,NA,NA
"4809","INIDEP-ARGHAKENARG-1985-2007-Parma",1986,472775,571523,196008,"MT","MT","MT"
"4810","INIDEP-ARGHAKENARG-1985-2007-Parma",1987,367978,467590,194344,"MT","MT","MT"
"4811","INIDEP-ARGHAKENARG-1985-2007-Parma",1988,195461,312504,117910,"MT","MT","MT"
"4812","INIDEP-ARGHAKENARG-1985-2007-Parma",1989,227282,343739,146438,"MT","MT","MT"
"4813","INIDEP-ARGHAKENARG-1985-2007-Parma",1990,248478,366154,135716,"MT","MT","MT"
"4814","INIDEP-ARGHAKENARG-1985-2007-Parma",1991,274535,386529,221201,"MT","MT","MT"
"4815","INIDEP-ARGHAKENARG-1985-2007-Parma",1992,221606,320566,202013,"MT","MT","MT"
"4816","INIDEP-ARGHAKENARG-1985-2007-Parma",1993,152601,263440,152072,"MT","MT","MT"
"4817","INIDEP-ARGHAKENARG-1985-2007-Parma",1994,155872,280510,140226,"MT","MT","MT"
"4818","INIDEP-ARGHAKENARG-1985-2007-Parma",1995,191489,302451,186886,"MT","MT","MT"
"4819","INIDEP-ARGHAKENARG-1985-2007-Parma",1996,161478,256367,170925,"MT","MT","MT"
"4820","INIDEP-ARGHAKENARG-1985-2007-Parma",1997,111491,200656,157064,"MT","MT","MT"
"4821","INIDEP-ARGHAKENARG-1985-2007-Parma",1998,99764,152918,120826,"MT","MT","MT"
"4822","INIDEP-ARGHAKENARG-1985-2007-Parma",1999,70493,106288,50577,"MT","MT","MT"
"4823","INIDEP-ARGHAKENARG-1985-2007-Parma",2000,77820,121992,47723,"MT","MT","MT"
"4824","INIDEP-ARGHAKENARG-1985-2007-Parma",2001,87975,157968,88858,"MT","MT","MT"
"4825","INIDEP-ARGHAKENARG-1985-2007-Parma",2002,88436,173350,138733,"MT","MT","MT"
"4826","INIDEP-ARGHAKENARG-1985-2007-Parma",2003,77019,142266,119889,"MT","MT","MT"
"4827","INIDEP-ARGHAKENARG-1985-2007-Parma",2004,52371,117647,79613,"MT","MT","MT"
"4828","INIDEP-ARGHAKENARG-1985-2007-Parma",2005,72006,135572,104626,"MT","MT","MT"
"4829","INIDEP-ARGHAKENARG-1985-2007-Parma",2006,74390,106767,56206,"MT","MT","MT"
"4830","INIDEP-ARGHAKENARG-1985-2007-Parma",2007,70061,113950,50816,"MT","MT","MT"
"4831","INIDEP-ARGHAKESARG-1985-2008-Parma",1985,NA,NA,NA,NA,NA,NA
"4832","INIDEP-ARGHAKESARG-1985-2008-Parma",1986,1197141,1385781,163565,"MT","MT","MT"
"4833","INIDEP-ARGHAKESARG-1985-2008-Parma",1987,1201451,1379603,249528,"MT","MT","MT"
"4834","INIDEP-ARGHAKESARG-1985-2008-Parma",1988,1020836,1219974,299117,"MT","MT","MT"
"4835","INIDEP-ARGHAKESARG-1985-2008-Parma",1989,809927,1033573,290295,"MT","MT","MT"
"4836","INIDEP-ARGHAKESARG-1985-2008-Parma",1990,479379,724748,374723,"MT","MT","MT"
"4837","INIDEP-ARGHAKESARG-1985-2008-Parma",1991,454895,685305,379073,"MT","MT","MT"
"4838","INIDEP-ARGHAKESARG-1985-2008-Parma",1992,423762,644873,320218,"MT","MT","MT"
"4839","INIDEP-ARGHAKESARG-1985-2008-Parma",1993,409658,660946,392527,"MT","MT","MT"
"4840","INIDEP-ARGHAKESARG-1985-2008-Parma",1994,419084,715201,398524,"MT","MT","MT"
"4841","INIDEP-ARGHAKESARG-1985-2008-Parma",1995,406393,742087,495223,"MT","MT","MT"
"4842","INIDEP-ARGHAKESARG-1985-2008-Parma",1996,421028,752279,515771,"MT","MT","MT"
"4843","INIDEP-ARGHAKESARG-1985-2008-Parma",1997,435170,724504,497622,"MT","MT","MT"
"4844","INIDEP-ARGHAKESARG-1985-2008-Parma",1998,376680,591612,405823,"MT","MT","MT"
"4845","INIDEP-ARGHAKESARG-1985-2008-Parma",1999,339870,483183,315029,"MT","MT","MT"
